transaction_id,customer_id,channel,product,amount,currency,timestamp,status,fraud_flag,date,month
94064,200,Online,Debit,12.77,CAD,2026-01-24,Success,0,2026-01-24,2026-01
94065,10905,Online,e-Transfer,19.19,CAD,2026-03-05,Success,0,2026-03-05,2026-03
94066,3825,Online,Debit,61.91,CAD,2026-02-12,Success,0,2026-02-12,2026-02
94067,3320,POS,e-Transfer,10.06,CAD,2026-02-20,Success,0,2026-02-20,2026-02
94068,5191,POS,Debit,6.68,CAD,2026-03-26,Success,0,2026-03-26,2026-03
94069,4752,Online,e-Transfer,18.94,CAD,2026-02-04,Success,0,2026-02-04,2026-02
94070,9946,POS,Debit,19.3,CAD,2026-03-15,Success,0,2026-03-15,2026-03
94071,8197,POS,e-Transfer,7.2,CAD,2026-02-21,Success,0,2026-02-21,2026-02
94072,17993,Online,Debit,36.12,CAD,2026-01-23,Success,0,2026-01-23,2026-01
94073,19951,Online,Debit,17.75,CAD,2026-02-24,Success,0,2026-02-24,2026-02
94074,949,Mobile,e-Transfer,24.64,CAD,2026-02-10,Success,0,2026-02-10,2026-02
94075,9211,Online,e-Transfer,7.63,CAD,2026-03-20,Success,0,2026-03-20,2026-03
94076,5360,Mobile,e-Transfer,11.17,CAD,2026-03-14,Success,0,2026-03-14,2026-03
94077,17727,POS,e-Transfer,73.73,CAD,2026-02-08,Success,0,2026-02-08,2026-02
94078,10139,Online,Debit,11.72,CAD,2026-02-24,Success,0,2026-02-24,2026-02
94079,9713,Online,Debit,10.32,CAD,2026-03-29,Success,0,2026-03-29,2026-03
94080,1439,Mobile,Debit,54.89,CAD,2026-02-18,Success,0,2026-02-18,2026-02
94081,4032,Online,Debit,37.02,CAD,2026-02-04,Success,0,2026-02-04,2026-02
94082,6037,POS,Debit,19.77,CAD,2026-03-13,Success,0,2026-03-13,2026-03
94083,17422,Online,Debit,11.43,CAD,2026-01-26,Success,0,2026-01-26,2026-01
94084,5328,Online,Debit,20.82,CAD,2026-01-27,Success,0,2026-01-27,2026-01
94085,16386,Online,e-Transfer,19.13,CAD,2026-02-05,Success,0,2026-02-05,2026-02
94086,12690,Online,e-Transfer,13.05,CAD,2026-02-18,Success,0,2026-02-18,2026-02
94087,8722,Mobile,Debit,6.19,CAD,2026-02-21,Success,0,2026-02-21,2026-02
94088,15310,Online,Debit,22.11,CAD,2026-01-20,Failed,0,2026-01-20,2026-01
94089,4858,POS,e-Transfer,16.76,CAD,2026-01-25,Success,0,2026-01-25,2026-01
94090,18514,POS,e-Transfer,12.82,CAD,2026-02-14,Success,0,2026-02-14,2026-02
94091,3555,POS,e-Transfer,56.27,CAD,2026-02-10,Success,0,2026-02-10,2026-02
94092,17283,POS,Debit,12.76,CAD,2026-03-24,Success,0,2026-03-24,2026-03
94093,9702,POS,Debit,27.36,CAD,2026-03-16,Success,0,2026-03-16,2026-03
94094,12857,POS,e-Transfer,11.37,CAD,2026-03-20,Success,0,2026-03-20,2026-03
94095,13772,POS,Debit,17.7,CAD,2026-02-12,Success,0,2026-02-12,2026-02
94096,18230,POS,Debit,27.88,CAD,2026-02-19,Success,0,2026-02-19,2026-02
94097,3476,POS,e-Transfer,12.03,CAD,2026-01-16,Success,0,2026-01-16,2026-01
94098,2181,POS,Debit,26.19,CAD,2026-01-06,Success,0,2026-01-06,2026-01
94099,6047,Online,e-Transfer,12.65,CAD,2026-03-19,Success,0,2026-03-19,2026-03
94100,2840,POS,e-Transfer,39.87,CAD,2026-01-11,Success,0,2026-01-11,2026-01
94101,1259,Mobile,Debit,7.1,CAD,2026-02-22,Success,0,2026-02-22,2026-02
94102,14464,POS,Debit,13.79,CAD,2026-02-04,Success,0,2026-02-04,2026-02
94103,15423,POS,Debit,38.71,CAD,2026-03-30,Success,0,2026-03-30,2026-03
94104,3757,Online,e-Transfer,16.5,CAD,2026-02-19,Success,0,2026-02-19,2026-02
94105,8620,POS,e-Transfer,17.28,CAD,2026-01-28,Success,0,2026-01-28,2026-01
94106,16728,POS,e-Transfer,6.51,CAD,2026-02-20,Success,0,2026-02-20,2026-02
94107,7248,Online,Debit,19.86,CAD,2026-03-09,Success,0,2026-03-09,2026-03
94108,3695,Online,Debit,46.58,CAD,2026-02-04,Success,0,2026-02-04,2026-02
94109,3239,Online,e-Transfer,1.66,CAD,2026-03-25,Success,0,2026-03-25,2026-03
94110,13084,Online,Debit,42.15,CAD,2026-02-17,Success,0,2026-02-17,2026-02
94111,11644,Online,Debit,16.37,CAD,2026-03-22,Success,0,2026-03-22,2026-03
94112,2683,Online,Debit,26.1,CAD,2026-03-25,Success,0,2026-03-25,2026-03
94113,14085,POS,Debit,42.99,CAD,2026-01-28,Success,0,2026-01-28,2026-01
94114,13005,Online,Debit,4.24,CAD,2026-03-26,Success,0,2026-03-26,2026-03
94115,5135,POS,Debit,22.73,CAD,2026-01-19,Success,0,2026-01-19,2026-01
94116,13417,POS,Debit,35.95,CAD,2026-01-28,Success,0,2026-01-28,2026-01
94117,7940,POS,Debit,19.25,CAD,2026-03-28,Success,0,2026-03-28,2026-03
94118,5646,POS,Debit,33.85,CAD,2026-02-24,Success,0,2026-02-24,2026-02
94119,12507,POS,e-Transfer,176.18,CAD,2026-01-08,Success,0,2026-01-08,2026-01
94120,5514,Online,e-Transfer,49.55,CAD,2026-01-16,Success,0,2026-01-16,2026-01
94121,10839,POS,Debit,58.11,CAD,2026-01-09,Success,0,2026-01-09,2026-01
94122,6501,Mobile,Debit,23.6,CAD,2026-03-24,Success,0,2026-03-24,2026-03
94123,8924,Mobile,Debit,51.95,CAD,2026-03-16,Success,0,2026-03-16,2026-03
94124,2348,Online,e-Transfer,24.66,CAD,2026-03-05,Success,0,2026-03-05,2026-03
94125,164,POS,Debit,20.73,CAD,2026-01-23,Success,0,2026-01-23,2026-01
94126,1467,Mobile,Debit,11.2,CAD,2026-01-01,Success,0,2026-01-01,2026-01
94127,4768,Online,e-Transfer,6.76,CAD,2026-01-01,Success,0,2026-01-01,2026-01
94128,5485,Mobile,Debit,4.11,CAD,2026-02-15,Success,0,2026-02-15,2026-02
94129,12261,Mobile,e-Transfer,14.26,CAD,2026-03-28,Success,0,2026-03-28,2026-03
94130,7233,Online,Debit,16.06,CAD,2026-03-08,Success,0,2026-03-08,2026-03
94131,16064,Mobile,e-Transfer,15.1,CAD,2026-01-10,Success,0,2026-01-10,2026-01
94132,6221,Online,Debit,29.62,CAD,2026-02-06,Success,0,2026-02-06,2026-02
94133,2729,POS,Debit,27.11,CAD,2026-02-21,Success,0,2026-02-21,2026-02
94134,16681,POS,e-Transfer,42.41,CAD,2026-03-04,Success,0,2026-03-04,2026-03
94135,3082,POS,Debit,12.43,CAD,2026-01-01,Success,0,2026-01-01,2026-01
94136,18549,Mobile,Debit,15.31,CAD,2026-02-04,Success,0,2026-02-04,2026-02
94137,9699,Mobile,Debit,7.97,CAD,2026-01-24,Success,0,2026-01-24,2026-01
94138,1924,Online,Debit,55.64,CAD,2026-02-09,Success,0,2026-02-09,2026-02
94139,18629,POS,e-Transfer,12.25,CAD,2026-03-21,Success,0,2026-03-21,2026-03
94140,13996,POS,e-Transfer,11.9,CAD,2026-03-15,Success,0,2026-03-15,2026-03
94141,678,Mobile,Debit,32.75,CAD,2026-01-03,Success,0,2026-01-03,2026-01
94142,12568,POS,Debit,34.13,CAD,2026-03-17,Success,0,2026-03-17,2026-03
94143,11928,Mobile,Debit,9.29,CAD,2026-02-16,Success,0,2026-02-16,2026-02
94144,14099,POS,e-Transfer,43.36,CAD,2026-03-05,Success,0,2026-03-05,2026-03
94145,19572,POS,e-Transfer,37.08,CAD,2026-03-05,Success,0,2026-03-05,2026-03
94146,12252,Online,e-Transfer,41.88,CAD,2026-03-14,Success,0,2026-03-14,2026-03
94147,7595,Online,e-Transfer,17.19,CAD,2026-03-29,Success,0,2026-03-29,2026-03
94148,7755,POS,Debit,49.29,CAD,2026-03-29,Success,0,2026-03-29,2026-03
94149,17999,Online,e-Transfer,10.54,CAD,2026-03-16,Success,0,2026-03-16,2026-03
94150,597,POS,Debit,18.55,CAD,2026-01-20,Success,0,2026-01-20,2026-01
94151,9316,POS,Debit,31.16,CAD,2026-02-04,Success,0,2026-02-04,2026-02
94152,14221,POS,e-Transfer,93.09,CAD,2026-01-07,Success,0,2026-01-07,2026-01
94153,20000,POS,Debit,12.79,CAD,2026-03-06,Success,0,2026-03-06,2026-03
94154,11067,POS,Debit,10.63,CAD,2026-03-20,Success,0,2026-03-20,2026-03
94155,4910,Online,e-Transfer,22.24,CAD,2026-02-13,Success,0,2026-02-13,2026-02
94156,14949,Mobile,e-Transfer,30.17,CAD,2026-03-17,Success,0,2026-03-17,2026-03
94157,18208,Online,Debit,49.38,CAD,2026-02-07,Success,0,2026-02-07,2026-02
94158,5299,POS,e-Transfer,9.78,CAD,2026-01-18,Success,0,2026-01-18,2026-01
94159,13968,Mobile,e-Transfer,9.23,CAD,2026-01-04,Success,0,2026-01-04,2026-01
94160,4391,Online,Debit,8.51,CAD,2026-02-28,Success,0,2026-02-28,2026-02
94161,15676,Online,e-Transfer,13.0,CAD,2026-02-16,Success,0,2026-02-16,2026-02
94162,6195,POS,Debit,41.13,CAD,2026-02-08,Success,0,2026-02-08,2026-02
94163,15974,POS,e-Transfer,21.43,CAD,2026-01-31,Success,0,2026-01-31,2026-01
94164,622,Mobile,e-Transfer,12.9,CAD,2026-01-08,Success,0,2026-01-08,2026-01
94165,15514,Online,Debit,28.4,CAD,2026-02-26,Success,0,2026-02-26,2026-02
94166,3604,Mobile,Debit,25.78,CAD,2026-01-18,Success,0,2026-01-18,2026-01
94167,14541,POS,Debit,6.36,CAD,2026-01-22,Failed,0,2026-01-22,2026-01
94168,16536,Mobile,Debit,9.44,CAD,2026-03-14,Success,0,2026-03-14,2026-03
94169,9795,Online,e-Transfer,68.5,CAD,2026-01-19,Success,0,2026-01-19,2026-01
94170,13106,Online,Debit,47.22,CAD,2026-02-01,Success,0,2026-02-01,2026-02
94171,19318,Online,e-Transfer,38.81,CAD,2026-03-01,Success,0,2026-03-01,2026-03
94172,18448,POS,Debit,32.71,CAD,2026-02-02,Failed,0,2026-02-02,2026-02
94173,4319,Online,Debit,12.16,CAD,2026-02-06,Success,0,2026-02-06,2026-02
94174,19105,Online,Debit,9.14,CAD,2026-02-03,Success,0,2026-02-03,2026-02
94175,6649,POS,Debit,1.23,CAD,2026-01-29,Success,0,2026-01-29,2026-01
94176,18804,Online,e-Transfer,23.77,CAD,2026-01-28,Success,0,2026-01-28,2026-01
94177,7543,Mobile,Debit,48.68,CAD,2026-03-12,Success,0,2026-03-12,2026-03
94178,6530,Online,Debit,6.47,CAD,2026-01-05,Success,0,2026-01-05,2026-01
94179,571,Mobile,Debit,5.53,CAD,2026-02-04,Success,0,2026-02-04,2026-02
94180,15309,POS,e-Transfer,11.47,CAD,2026-02-07,Success,0,2026-02-07,2026-02
94181,3390,Online,Debit,24.77,CAD,2026-02-08,Success,0,2026-02-08,2026-02
94182,8276,Mobile,Debit,10.3,CAD,2026-01-20,Success,0,2026-01-20,2026-01
94183,16135,Online,Debit,30.48,CAD,2026-01-07,Success,0,2026-01-07,2026-01
94184,374,POS,Debit,2.08,CAD,2026-03-15,Success,0,2026-03-15,2026-03
94185,9475,Online,Debit,17.92,CAD,2026-01-06,Success,0,2026-01-06,2026-01
94186,9102,Mobile,Debit,3.01,CAD,2026-01-13,Success,0,2026-01-13,2026-01
94187,7496,Online,Debit,17.8,CAD,2026-03-26,Success,0,2026-03-26,2026-03
94188,17441,POS,Debit,10.09,CAD,2026-01-03,Success,0,2026-01-03,2026-01
94189,8440,POS,e-Transfer,8.66,CAD,2026-03-13,Success,0,2026-03-13,2026-03
94190,1691,Online,e-Transfer,12.15,CAD,2026-01-08,Success,0,2026-01-08,2026-01
94191,18187,Mobile,e-Transfer,29.4,CAD,2026-03-30,Success,0,2026-03-30,2026-03
94192,5985,POS,Debit,11.74,CAD,2026-02-22,Success,0,2026-02-22,2026-02
94193,16988,Mobile,Debit,10.79,CAD,2026-01-16,Success,0,2026-01-16,2026-01
94194,13801,POS,Debit,39.05,CAD,2026-03-30,Success,0,2026-03-30,2026-03
94195,11629,POS,Debit,3.81,CAD,2026-01-05,Success,0,2026-01-05,2026-01
94196,5194,Online,Debit,15.25,CAD,2026-03-18,Success,0,2026-03-18,2026-03
94197,11946,POS,e-Transfer,18.18,CAD,2026-02-07,Success,0,2026-02-07,2026-02
94198,9475,POS,Debit,10.03,CAD,2026-01-09,Failed,0,2026-01-09,2026-01
94199,11146,Mobile,Debit,18.17,CAD,2026-03-17,Success,0,2026-03-17,2026-03
94200,19669,POS,e-Transfer,12.6,CAD,2026-02-25,Success,0,2026-02-25,2026-02
94201,7735,Mobile,Debit,7.66,CAD,2026-03-03,Success,0,2026-03-03,2026-03
94202,2546,POS,Debit,95.41,CAD,2026-01-21,Success,0,2026-01-21,2026-01
94203,7623,POS,Debit,4.64,CAD,2026-01-26,Success,0,2026-01-26,2026-01
94204,16409,Online,e-Transfer,4.67,CAD,2026-02-03,Success,0,2026-02-03,2026-02
94205,17854,POS,Debit,37.29,CAD,2026-03-08,Success,0,2026-03-08,2026-03
94206,11721,Mobile,Debit,16.7,CAD,2026-02-12,Success,0,2026-02-12,2026-02
94207,10293,POS,e-Transfer,3.65,CAD,2026-01-03,Success,0,2026-01-03,2026-01
94208,12771,Mobile,e-Transfer,6.45,CAD,2026-01-03,Success,0,2026-01-03,2026-01
94209,236,Mobile,Debit,99.35,CAD,2026-02-28,Success,0,2026-02-28,2026-02
94210,11740,POS,Debit,66.23,CAD,2026-03-27,Success,0,2026-03-27,2026-03
94211,9806,POS,Debit,17.05,CAD,2026-03-23,Success,0,2026-03-23,2026-03
94212,8980,Mobile,Debit,7.15,CAD,2026-02-06,Failed,0,2026-02-06,2026-02
94213,18918,Online,Debit,44.97,CAD,2026-03-28,Success,0,2026-03-28,2026-03
94214,18224,Online,Debit,3.92,CAD,2026-03-17,Success,0,2026-03-17,2026-03
94215,3556,Online,e-Transfer,61.14,CAD,2026-02-02,Success,0,2026-02-02,2026-02
94216,10312,POS,Debit,37.8,CAD,2026-02-07,Success,0,2026-02-07,2026-02
94217,19198,Mobile,Debit,22.14,CAD,2026-01-10,Success,0,2026-01-10,2026-01
94218,15162,Online,Debit,55.8,CAD,2026-01-03,Success,0,2026-01-03,2026-01
94219,19750,Online,Debit,5.06,CAD,2026-01-21,Success,0,2026-01-21,2026-01
94220,10410,Mobile,e-Transfer,1.84,CAD,2026-01-22,Success,0,2026-01-22,2026-01
94221,11608,Online,e-Transfer,25.7,CAD,2026-02-03,Success,0,2026-02-03,2026-02
94222,7,Mobile,Debit,12.93,CAD,2026-01-10,Success,0,2026-01-10,2026-01
94223,10219,Online,Debit,8.45,CAD,2026-03-14,Success,0,2026-03-14,2026-03
94224,11982,Mobile,Debit,19.63,CAD,2026-03-18,Success,0,2026-03-18,2026-03
94225,12233,POS,Debit,7.01,CAD,2026-02-05,Success,0,2026-02-05,2026-02
94226,9236,Online,Debit,27.25,CAD,2026-01-11,Success,0,2026-01-11,2026-01
94227,13401,POS,e-Transfer,45.79,CAD,2026-01-17,Success,0,2026-01-17,2026-01
94228,8692,Online,Debit,93.83,CAD,2026-02-22,Success,0,2026-02-22,2026-02
94229,9272,POS,e-Transfer,47.2,CAD,2026-01-19,Success,0,2026-01-19,2026-01
94230,3839,POS,Debit,9.79,CAD,2026-02-18,Success,0,2026-02-18,2026-02
94231,19684,Mobile,e-Transfer,20.44,CAD,2026-02-20,Success,0,2026-02-20,2026-02
94232,17792,POS,e-Transfer,68.73,CAD,2026-01-31,Success,0,2026-01-31,2026-01
94233,3518,POS,Debit,71.99,CAD,2026-01-07,Success,0,2026-01-07,2026-01
94234,4900,Mobile,Debit,25.08,CAD,2026-02-19,Success,0,2026-02-19,2026-02
94235,14100,POS,e-Transfer,10.75,CAD,2026-02-08,Success,0,2026-02-08,2026-02
94236,18926,Online,Debit,58.49,CAD,2026-02-11,Success,0,2026-02-11,2026-02
94237,7570,Online,Debit,13.71,CAD,2026-02-12,Success,0,2026-02-12,2026-02
94238,16840,POS,e-Transfer,11.41,CAD,2026-02-06,Success,0,2026-02-06,2026-02
94239,9755,Mobile,Debit,23.37,CAD,2026-02-06,Success,0,2026-02-06,2026-02
94240,15237,Online,e-Transfer,15.93,CAD,2026-01-13,Success,0,2026-01-13,2026-01
94241,1375,Online,e-Transfer,47.43,CAD,2026-01-17,Success,0,2026-01-17,2026-01
94242,7598,POS,Debit,31.87,CAD,2026-02-12,Success,0,2026-02-12,2026-02
94243,12373,POS,e-Transfer,26.45,CAD,2026-01-12,Success,0,2026-01-12,2026-01
94244,9780,Mobile,e-Transfer,169.57,CAD,2026-03-13,Success,0,2026-03-13,2026-03
94245,7555,POS,Debit,11.66,CAD,2026-01-22,Success,0,2026-01-22,2026-01
94246,13626,POS,e-Transfer,32.29,CAD,2026-02-03,Success,0,2026-02-03,2026-02
94247,1370,Online,e-Transfer,26.59,CAD,2026-03-17,Success,0,2026-03-17,2026-03
94248,16337,Mobile,Debit,69.98,CAD,2026-03-03,Success,0,2026-03-03,2026-03
94249,10751,POS,Debit,15.89,CAD,2026-01-08,Success,0,2026-01-08,2026-01
94250,6622,POS,e-Transfer,16.37,CAD,2026-01-01,Success,0,2026-01-01,2026-01
94251,14233,Mobile,Debit,53.81,CAD,2026-01-06,Success,0,2026-01-06,2026-01
94252,15346,POS,e-Transfer,39.22,CAD,2026-01-18,Success,0,2026-01-18,2026-01
94253,1144,Online,Debit,3.9,CAD,2026-03-11,Success,0,2026-03-11,2026-03
94254,10443,POS,Debit,15.97,CAD,2026-03-09,Success,0,2026-03-09,2026-03
94255,958,Online,Debit,22.33,CAD,2026-01-15,Success,0,2026-01-15,2026-01
94256,17193,Online,e-Transfer,17.83,CAD,2026-03-05,Success,0,2026-03-05,2026-03
94257,6374,Mobile,e-Transfer,18.04,CAD,2026-01-05,Success,0,2026-01-05,2026-01
94258,9505,POS,e-Transfer,18.3,CAD,2026-02-03,Success,0,2026-02-03,2026-02
94259,13028,Online,e-Transfer,15.23,CAD,2026-01-24,Success,0,2026-01-24,2026-01
94260,8230,Mobile,Debit,4.88,CAD,2026-01-01,Success,0,2026-01-01,2026-01
94261,2486,POS,e-Transfer,41.09,CAD,2026-03-24,Success,0,2026-03-24,2026-03
94262,3389,Online,Debit,130.2,CAD,2026-01-02,Success,0,2026-01-02,2026-01
94263,528,Online,Debit,8.74,CAD,2026-02-17,Success,0,2026-02-17,2026-02
94264,12885,Mobile,Debit,32.23,CAD,2026-02-13,Success,0,2026-02-13,2026-02
94265,15455,Online,e-Transfer,47.38,CAD,2026-01-16,Success,0,2026-01-16,2026-01
94266,9716,Online,Debit,78.95,CAD,2026-03-02,Success,0,2026-03-02,2026-03
94267,14083,Online,Debit,37.67,CAD,2026-01-04,Success,0,2026-01-04,2026-01
94268,9690,Mobile,Debit,68.7,CAD,2026-01-29,Success,0,2026-01-29,2026-01
94269,15064,POS,Debit,4.49,CAD,2026-03-11,Success,0,2026-03-11,2026-03
94270,4234,Online,Debit,13.49,CAD,2026-03-29,Success,0,2026-03-29,2026-03
94271,15417,POS,e-Transfer,28.59,CAD,2026-02-20,Success,0,2026-02-20,2026-02
94272,9117,Online,Debit,32.22,CAD,2026-01-09,Success,0,2026-01-09,2026-01
94273,10406,POS,Debit,4.35,CAD,2026-01-29,Success,0,2026-01-29,2026-01
94274,3047,POS,Debit,62.46,CAD,2026-02-03,Success,0,2026-02-03,2026-02
94275,15110,POS,Debit,22.68,CAD,2026-01-08,Success,0,2026-01-08,2026-01
94276,15070,Online,Debit,9.03,CAD,2026-02-18,Success,0,2026-02-18,2026-02
94277,8068,Online,Debit,24.6,CAD,2026-02-13,Success,0,2026-02-13,2026-02
94278,6061,Online,e-Transfer,16.37,CAD,2026-02-22,Success,0,2026-02-22,2026-02
94279,7975,Online,e-Transfer,29.24,CAD,2026-02-19,Success,0,2026-02-19,2026-02
94280,2102,POS,e-Transfer,18.05,CAD,2026-03-25,Success,0,2026-03-25,2026-03
94281,2202,POS,Debit,19.08,CAD,2026-02-24,Success,0,2026-02-24,2026-02
94282,2274,Online,e-Transfer,42.64,CAD,2026-02-26,Success,0,2026-02-26,2026-02
94283,6429,Online,e-Transfer,7.25,CAD,2026-01-07,Success,0,2026-01-07,2026-01
94284,10919,Online,Debit,14.18,CAD,2026-03-25,Success,0,2026-03-25,2026-03
94285,13714,POS,Debit,13.54,CAD,2026-01-23,Success,0,2026-01-23,2026-01
94286,15013,POS,e-Transfer,8.07,CAD,2026-01-21,Success,0,2026-01-21,2026-01
94287,15727,Mobile,e-Transfer,4.41,CAD,2026-02-22,Success,0,2026-02-22,2026-02
94288,5040,Online,Debit,20.64,CAD,2026-01-28,Success,0,2026-01-28,2026-01
94289,9965,POS,Debit,42.44,CAD,2026-03-30,Success,0,2026-03-30,2026-03
94290,16633,Online,e-Transfer,15.65,CAD,2026-01-16,Success,0,2026-01-16,2026-01
94291,8218,POS,Debit,19.58,CAD,2026-01-28,Success,0,2026-01-28,2026-01
94292,5380,Online,Debit,14.11,CAD,2026-02-06,Success,0,2026-02-06,2026-02
94293,10249,POS,Debit,10.33,CAD,2026-01-28,Success,0,2026-01-28,2026-01
94294,18932,Online,Debit,10.73,CAD,2026-01-11,Success,0,2026-01-11,2026-01
94295,9541,Mobile,e-Transfer,5.31,CAD,2026-02-05,Success,0,2026-02-05,2026-02
94296,14129,Online,Debit,19.37,CAD,2026-03-05,Success,0,2026-03-05,2026-03
94297,11734,POS,Debit,50.07,CAD,2026-03-09,Success,0,2026-03-09,2026-03
94298,15849,Online,Debit,31.32,CAD,2026-03-10,Success,0,2026-03-10,2026-03
94299,8723,POS,e-Transfer,31.62,CAD,2026-01-30,Success,0,2026-01-30,2026-01
94300,5157,Online,Debit,18.03,CAD,2026-02-02,Success,0,2026-02-02,2026-02
94301,6961,Online,Debit,29.54,CAD,2026-02-07,Success,0,2026-02-07,2026-02
94302,4486,POS,e-Transfer,6.05,CAD,2026-01-24,Success,0,2026-01-24,2026-01
94303,1344,Online,Debit,22.11,CAD,2026-03-12,Success,0,2026-03-12,2026-03
94304,919,POS,Debit,83.59,CAD,2026-01-29,Success,0,2026-01-29,2026-01
94305,6687,Online,e-Transfer,44.81,CAD,2026-03-27,Success,0,2026-03-27,2026-03
94306,7733,Online,e-Transfer,9.87,CAD,2026-01-07,Success,0,2026-01-07,2026-01
94307,10273,POS,Debit,14.54,CAD,2026-02-21,Success,0,2026-02-21,2026-02
94308,577,POS,Debit,27.27,CAD,2026-01-14,Success,0,2026-01-14,2026-01
94309,6911,Mobile,Debit,20.33,CAD,2026-03-10,Success,0,2026-03-10,2026-03
94310,6723,Online,Debit,58.76,CAD,2026-02-01,Success,0,2026-02-01,2026-02
94311,16557,POS,Debit,6.27,CAD,2026-02-22,Success,0,2026-02-22,2026-02
94312,14564,POS,e-Transfer,5.13,CAD,2026-02-23,Success,0,2026-02-23,2026-02
94313,4184,Online,Debit,7.31,CAD,2026-01-15,Success,0,2026-01-15,2026-01
94314,16617,Mobile,e-Transfer,22.22,CAD,2026-03-07,Success,0,2026-03-07,2026-03
94315,7082,POS,Debit,8.58,CAD,2026-03-16,Success,0,2026-03-16,2026-03
94316,3180,POS,e-Transfer,17.57,CAD,2026-01-05,Success,0,2026-01-05,2026-01
94317,1715,Mobile,e-Transfer,6.8,CAD,2026-03-24,Success,0,2026-03-24,2026-03
94318,15822,Online,Debit,33.7,CAD,2026-01-24,Success,0,2026-01-24,2026-01
94319,16761,POS,Debit,92.99,CAD,2026-01-17,Success,0,2026-01-17,2026-01
94320,3102,Mobile,Debit,19.36,CAD,2026-02-01,Success,0,2026-02-01,2026-02
94321,6703,Online,Debit,16.23,CAD,2026-03-30,Success,0,2026-03-30,2026-03
94322,4783,POS,e-Transfer,6.1,CAD,2026-03-07,Success,0,2026-03-07,2026-03
94323,13362,POS,Debit,22.45,CAD,2026-02-05,Success,0,2026-02-05,2026-02
94324,10524,Mobile,Debit,17.82,CAD,2026-02-19,Success,0,2026-02-19,2026-02
94325,10015,POS,Debit,51.17,CAD,2026-01-18,Success,0,2026-01-18,2026-01
94326,19248,Online,e-Transfer,9.42,CAD,2026-03-27,Success,0,2026-03-27,2026-03
94327,16188,POS,Debit,5.01,CAD,2026-02-04,Success,0,2026-02-04,2026-02
94328,2095,POS,e-Transfer,209.24,CAD,2026-02-26,Success,0,2026-02-26,2026-02
94329,16557,POS,Debit,60.6,CAD,2026-03-02,Success,0,2026-03-02,2026-03
94330,15489,Mobile,Debit,96.71,CAD,2026-03-07,Success,0,2026-03-07,2026-03
94331,10434,Mobile,Debit,25.41,CAD,2026-01-01,Success,0,2026-01-01,2026-01
94332,9692,Mobile,e-Transfer,25.61,CAD,2026-01-09,Success,0,2026-01-09,2026-01
94333,11620,POS,Debit,55.73,CAD,2026-02-01,Success,0,2026-02-01,2026-02
94334,12823,POS,Debit,55.97,CAD,2026-02-04,Success,0,2026-02-04,2026-02
94335,916,Mobile,Debit,50.59,CAD,2026-03-27,Success,0,2026-03-27,2026-03
94336,10657,POS,Debit,31.07,CAD,2026-01-08,Success,0,2026-01-08,2026-01
94337,16222,Mobile,e-Transfer,5.28,CAD,2026-03-22,Success,0,2026-03-22,2026-03
94338,5350,Mobile,Debit,8.52,CAD,2026-02-14,Success,0,2026-02-14,2026-02
94339,12889,POS,Debit,34.27,CAD,2026-02-19,Success,0,2026-02-19,2026-02
94340,495,POS,Debit,14.28,CAD,2026-02-02,Success,0,2026-02-02,2026-02
94341,16379,Online,Debit,29.05,CAD,2026-02-06,Success,0,2026-02-06,2026-02
94342,4231,POS,e-Transfer,13.14,CAD,2026-01-23,Success,0,2026-01-23,2026-01
94343,2732,Online,Debit,7.34,CAD,2026-02-12,Success,0,2026-02-12,2026-02
94344,104,Online,Debit,12.76,CAD,2026-01-18,Success,0,2026-01-18,2026-01
94345,3588,Online,Debit,11.14,CAD,2026-03-11,Success,0,2026-03-11,2026-03
94346,11021,POS,Debit,18.51,CAD,2026-03-23,Success,0,2026-03-23,2026-03
94347,13594,POS,Debit,75.87,CAD,2026-02-04,Success,0,2026-02-04,2026-02
94348,19853,POS,e-Transfer,13.98,CAD,2026-02-16,Success,0,2026-02-16,2026-02
94349,10080,Mobile,e-Transfer,8.33,CAD,2026-03-18,Success,0,2026-03-18,2026-03
94350,3499,Mobile,e-Transfer,8.59,CAD,2026-01-04,Success,0,2026-01-04,2026-01
94351,6028,Online,e-Transfer,22.47,CAD,2026-01-25,Success,0,2026-01-25,2026-01
94352,18296,POS,Debit,4.54,CAD,2026-01-01,Success,0,2026-01-01,2026-01
94353,17697,Online,Debit,4.61,CAD,2026-03-22,Success,0,2026-03-22,2026-03
94354,15337,POS,Debit,75.73,CAD,2026-02-16,Success,0,2026-02-16,2026-02
94355,8515,POS,Debit,54.97,CAD,2026-03-21,Success,0,2026-03-21,2026-03
94356,19207,Online,Debit,15.28,CAD,2026-01-31,Success,0,2026-01-31,2026-01
94357,13831,POS,Debit,42.94,CAD,2026-02-23,Success,0,2026-02-23,2026-02
94358,7856,Mobile,e-Transfer,17.5,CAD,2026-01-30,Success,0,2026-01-30,2026-01
94359,4762,Mobile,e-Transfer,2.4,CAD,2026-02-25,Success,0,2026-02-25,2026-02
94360,9659,POS,Debit,10.02,CAD,2026-02-13,Success,0,2026-02-13,2026-02
94361,16040,Online,Debit,8.59,CAD,2026-03-18,Success,0,2026-03-18,2026-03
94362,10306,Online,Debit,10.69,CAD,2026-03-12,Success,0,2026-03-12,2026-03
94363,19560,Mobile,e-Transfer,83.68,CAD,2026-02-25,Success,0,2026-02-25,2026-02
